96,
139,
139,
96,
139,
139,
96,
139,
139,
192,212,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
192,182,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
198,219,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
199,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,18296,
169,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
205,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
205,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
169,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182139,
211,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
212,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
182,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182139,
218,225,225,225,182,225,225,225,182,225,225,182,225,225,182,225,225,225,182,225,225,182,225,225,182,225,225,225,182,225,225,182,225,225,182,225,225,225,182,225,225,225,182,225,225,225,225,225,225139,
218,182,225,182,225,225,182,225,225,182,225,225,225,182,225,225,182,225,225,182,225,225,225,182,225,225,182,225,225,182,225,225,225,182,225,225,182,225,225,182,225,182,225,225,182,225,182,225,18296,
218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
212,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
212,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,18296,
175,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
205,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
211,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
205,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182139,
169,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
204,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
198,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
162,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182139,
191,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
191,182,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
191,205,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
191,168,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,18296,
191,191,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
191,191,176,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
191,191,198,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,18296,
191,191,191,182,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
191,191,191,198,218,189,182,225,182,182,182,225,182,182,225,182,182,225,182,182,225,182,225,182,225,182,182,225,182,182,182,225,182,225,182,225,182,182,225,182,182,225,182,225,182,225,182,225,182139,
191,191,191,191,182,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
191,191,191,191,162,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
191,191,191,191,191,168,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182139,
191,191,191,190,191,191,169,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,22596,
191,190,191,191,191,191,191,169,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225139,
191,191,191,191,191,190,191,190,169,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225132,
191,191,190,191,190,191,191,191,155,168,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182119,
191,190,191,191,191,191,191,190,191,191,161,176,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
191,191,191,191,190,191,190,191,191,190,191,155,168,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
191,190,191,190,191,190,191,191,190,191,191,190,191,161,169,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
191,191,190,191,191,191,191,190,191,191,190,191,190,191,191,161,175,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182225,
190,190,191,191,190,191,190,191,191,190,191,191,191,190,190,191,154,161,169,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
191,191,191,190,191,190,191,190,190,191,191,190,190,191,191,190,191,191,154,155,168,182,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
190,190,190,191,190,191,190,191,191,190,190,191,191,191,190,191,190,190,191,191,190,155,162,175,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
191,191,191,190,191,190,191,190,190,191,190,191,190,190,191,190,191,191,190,190,191,190,190,155,161,168,182,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,182225,
190,190,190,191,190,191,190,191,191,190,191,190,190,191,190,191,190,190,190,191,190,191,191,190,191,154,190,161,168,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
191,191,191,190,191,190,191,190,190,190,191,190,191,190,191,190,191,191,191,190,191,190,190,191,190,191,191,191,154,155,161,169,218,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225225,
190,190,190,190,191,190,190,191,191,191,190,190,191,190,190,191,190,190,190,190,190,191,190,190,191,190,190,190,191,190,190,154,155,161,174,212,225,225,225,225,225,225,225,225,225,225,225,225,182225,
191,190,191,191,190,190,191,190,190,190,191,191,190,190,191,190,191,190,191,191,191,190,190,191,190,191,190,191,190,191,190,191,190,190,155,154,161,168,175,218,225,225,225,225,225,225,225,225,225225,
190,190,190,190,190,191,190,190,191,190,190,190,190,191,190,190,190,191,190,190,190,190,191,190,190,190,190,190,191,190,190,190,190,191,190,190,191,190,155,161,162,175,218,189,218,189,218,189,182225,
191,190,191,190,191,190,190,191,190,190,191,190,191,190,190,191,190,190,190,191,190,191,190,190,191,191,190,191,190,190,191,191,190,190,190,191,190,190,190,190,190,154,155,204,175,218,225,225,225225,
190,190,190,190,190,190,190,190,191,190,190,190,190,190,190,190,190,191,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,191,190,190,190,190,191,190,190,190,190,190,154,161,162,175,182225,
191,190,191,190,191,190,191,190,190,190,191,190,191,190,191,190,191,190,190,191,190,191,190,191,190,191,190,191,190,191,190,191,190,190,190,191,190,191,190,190,191,190,190,191,190,190,190,190,155225,
190,190,190,190,190,190,190,190,191,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,191,190,190,190,190,190,190,190,191,190,190,190,190,190,190,154225,
190,190,191,190,190,191,190,190,190,190,191,190,190,190,191,190,190,191,190,191,190,190,190,191,190,190,191,190,190,190,191,190,190,190,190,190,191,190,190,191,190,190,190,190,191,190,191,190,190225,
191,190,190,190,190,190,190,191,190,190,190,190,191,190,190,190,190,190,190,190,190,191,190,190,190,190,190,190,191,190,190,190,190,191,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190225,
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,191,190,190,190,190,191,190,190,190,190,190,154225,
190,191,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,191,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190225,
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,154225,
197,161,197,197,161,197,197,161,197,197,161,197,197,161,197,197,161,197,197,161,197,161,197,197,161,197,161,197,161,197,161,197,161,197,161,197,161,197,161,197,197,161,197,197,161,197,197,197,197225,
154,190,154,154,190,154,154,190,154,154,190,154,154,190,154,154,190,154,154,190,154,190,154,154,190,154,190,154,190,154,190,154,190,154,190,154,190,154,190,154,154,190,154,154,190,154,154,154,154225,
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,154,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,154,190,190,190,190,190,190,154225,
190,154,196,190,160,190,154,196,190,160,190,160,190,190,160,190,160,190,196,154,190,160,190,196,190,190,196,154,196,154,190,160,190,160,190,154,196,154,190,196,190,196,190,196,154,190,196,190,154225,
154,196,190,160,190,190,196,154,154,190,160,190,190,160,190,190,190,160,154,190,196,190,160,154,190,160,154,196,154,190,196,190,160,190,190,196,154,196,160,154,154,190,160,154,190,196,154,154,160225,
196,154,154,190,154,160,154,196,190,196,190,154,160,190,160,154,160,190,190,160,154,154,190,190,160,190,190,190,154,196,154,154,190,160,160,154,190,154,190,190,196,160,190,190,160,154,161,174,176225,
154,196,160,160,196,190,196,154,160,154,160,160,190,160,154,196,190,160,160,190,196,196,160,160,196,154,160,160,196,154,160,196,160,190,190,196,196,160,196,160,154,154,154,160,168,175,224,225,224225,
196,154,160,190,154,160,154,160,190,160,196,190,160,190,196,154,160,196,154,160,154,160,154,190,154,196,160,190,160,154,196,154,190,160,160,154,154,160,154,154,160,161,175,218,225,225,225,225,225225,
154,160,190,160,160,196,160,190,160,160,154,160,154,160,160,160,154,154,196,160,190,160,196,160,160,160,154,160,154,196,160,160,160,190,160,160,160,154,160,168,182,224,225,225,225,225,225,225,183225,
